0.001	0.621305892467	0.620734724374	0.621877060561
0.011	0.359532291889	0.358985151799	0.360079431979
0.021	0.273122038841	0.271245792036	0.274998285646
0.031	0.184376590252	0.183852353739	0.184900826765
0.041	0.185356864929	0.184159549338	0.18655418052
0.051	0.0965476512909	0.0961436244791	0.0969516781027
0.061	0.0962446713448	0.0960340405059	0.0964553021836
0.071	0.0964038062096	0.0960083254607	0.0967992869584
0.081	0.0973464155197	0.0965532724491	0.0981395585903
0.091	0.0966296315193	0.0964388269247	0.096820436114
