7	0.0262630820274	0.0261405902246	0.0263855738303
14	0.0427762556076	0.0426939436921	0.0428585675231
21	0.0549586129189	0.0546751116793	0.0552421141584
28	0.0619473218918	0.0618689418893	0.0620257018942
35	0.0646877598763	0.0645946819249	0.0647808378276
42	0.0628093886375	0.0627005877626	0.0629181895125
49	0.0561882686615	0.056086540373	0.05628999695
56	0.0453293824196	0.0452330352869	0.0454257295523
63	0.0299439835548	0.0298153432955	0.0300726238142
70	0.00979994058609	0.00968988953995	0.00990999163223
