0.0	0.0	0.0	0.0	0.0	0.0	0
0.00114905	-0.0007973	-0.00171185	-0.00321265	-0.0044555	-0.00321265	0
-0.00906433730935	0.0	0.0	0.0	0.0	0.0	0
-0.017896077348	-0.00952203696119	0.0	0.0	0.0	0.0	0
-0.0262707480533	-0.0184073583192	-0.00957980624581	0.0	0.0	0.0	0
-0.0326600411703	-0.0246445254096	-0.0161972884027	-0.0071347106473	0.0	0.0	0
-0.0371109195685	-0.0303612499579	-0.0217779004617	-0.0130556039294	-0.00638367574556	0.0	0
-0.0411188649139	-0.0346866563207	-0.0273334682672	-0.018478896311	-0.012137656687	-0.00620371738279	0
-0.0451284137703	-0.0386962051771	-0.0316606051518	-0.0240366868049	-0.0175631188358	-0.0119600003944	0
-0.0469296165199	-0.040445450155	-0.0334098501297	-0.0259244858405	-0.0199878148449	-0.0143269655461	0
-0.0480396152283	-0.0424707109564	-0.0353766899464	-0.0278913256573	-0.022110443954	-0.0170532781633	0
-0.0495987297948	-0.0439436865966	-0.0380642244479	-0.030501335125	-0.0247204534217	-0.0198700210542	0
-0.051695309549	-0.0456685999398	-0.0396938387113	-0.0334746664126	-0.0276080155376	-0.0227575831701	0
-0.0530717072952	-0.0469355769447	-0.0407362152471	-0.0344594530846	-0.02940481929	-0.0245025560451	0
-0.0558779401483	-0.0509758760525	-0.0444553190284	-0.0375192611956	-0.0322955772291	-0.0297769214076	0
-0.0591425874114	-0.0523798435283	-0.0464766938882	-0.0393799409828	-0.0338264092359	-0.0312231770604	0
-0.0604251887679	-0.0545417829327	-0.0474064398496	-0.0407185511322	-0.0350586026788	-0.0322369362112	0
-0.0613698318185	-0.0557708923566	-0.049478213813	-0.0416095212822	-0.0363413850032	-0.0334177400244	0
-0.0628855654367	-0.0573309456712	-0.0515080559098	-0.0450310018472	-0.037812798925	-0.0355362215142	0
-0.067716884565	-0.0607876635413	-0.0550658474018	-0.0496601737317	-0.0456156825382	-0.0388918657623	0
-0.0712132286219	-0.0625693825809	-0.0563406338277	-0.0509722346144	-0.047322852664	-0.0417694538347	0
-0.0735609173445	-0.0671763533378	-0.0586883225503	-0.0526519616921	-0.0490516945685	-0.0440189129036	0
-0.0766005456944	-0.0697442966946	-0.063727508468	-0.0552199050489	-0.0508890096899	-0.0459099506894	0
-0.0810901736914	-0.0738680491632	-0.0672113431799	-0.0620563840442	-0.0543728444018	-0.0484025688305	0
-0.0858465750201	-0.0775674724188	-0.0706092874625	-0.0649270404017	-0.0600060570866	-0.051273225188	0
-0.0898791506482	-0.0819305870328	-0.0740028210511	-0.0680440230388	-0.0626393510077	-0.0564406513344	0
-0.0935431989808	-0.0856453839574	-0.0780221095269	-0.0711701362977	-0.0655107063354	-0.0588664340256	0
-0.0953134609516	-0.0874875994991	-0.0798898405193	-0.0731909599945	-0.0670824580995	-0.0603100982271	0
-0.0957563001604	-0.0880807304703	-0.0805070797254	-0.0738167482201	-0.067759540442	-0.0608367178268	0
-0.0958183001021	-0.0881652461803	-0.0806202785663	-0.0739345481093	-0.0678789719086	-0.0609659387579	0
-0.0957234241639	-0.0880458658608	-0.0804575443413	-0.0737165847786	-0.0676521493015	-0.0607359745635	0
-0.0955790018689	-0.0878511536594	-0.0802125422337	-0.0733826082213	-0.0672048270323	-0.0602704705589	0
-0.0958299155557	-0.0882114399789	-0.0806982853966	-0.0739938082276	-0.0680379891462	-0.0613863930967	0
-0.0965678782004	-0.0886056939946	-0.0812643937268	-0.0747570435657	-0.0689983514921	-0.0626955186103	0
-0.0972476728855	-0.0891861034918	-0.081574475513	-0.0752022892073	-0.0695986380269	-0.0634508460382	0
-0.0977761873293	-0.0898051169842	-0.0821029899567	-0.0754846462389	-0.0700040737645	-0.0639974602917	0
-0.0986379496086	-0.0907234913841	-0.083178620247	-0.0764030206388	-0.0704947121426	-0.0647019666806	0
-0.0992581257092	-0.0911706709934	-0.083655176619	-0.0769611791293	-0.0709712685146	-0.0649565652903	0
-0.0992427979608	-0.0911494135321	-0.0836398488706	-0.0769448444485	-0.0709521367994	-0.0649402306095	0
-0.0991200521097	-0.0909190548801	-0.0833203733678	-0.0767144857966	-0.0707066450973	-0.0646527026571	0
-0.0989430414437	-0.0905390025678	-0.0826071245076	-0.0757253085452	-0.0699933962371	-0.0638925980323	0
-0.099356324191	-0.0902522349472	-0.0819914175576	-0.0745698037211	-0.0683908712986	-0.0627370932083	0
-0.100082215335	-0.0905216945384	-0.0818044455963	-0.0741683639219	-0.0676374842781	-0.0616922498952	0
-0.10046512956	-0.0910374565567	-0.0819959027091	-0.0740355161293	-0.0673522522528	-0.0611569514368	0
-0.101211108343	-0.0918682056557	-0.0831148708832	-0.0744508906788	-0.0670640331777	-0.0605381281284	0
-0.102088401795	-0.0922641124443	-0.0835557670796	-0.0750447508617	-0.0672844812759	-0.0603851641419	0
-0.10279035328	-0.0932632404706	-0.0840066556249	-0.0755468767416	-0.0679608140937	-0.0606362270819	0
-0.102999493282	-0.0934412043229	-0.084259961838	-0.075661189289	-0.0680881167034	-0.060807695903	0
-0.103386041077	-0.0941103892154	-0.0848293924608	-0.0764716927303	-0.0684538823589	-0.0612150258376	0
-0.103789612732	-0.0943674588314	-0.0852744269573	-0.0768503866807	-0.0689928992956	-0.0614582745065	0
-0.104746215913	-0.0955122462444	-0.0860036408573	-0.0781127892389	-0.0700671176215	-0.0629872713937	0
-0.106816761811	-0.0966349422426	-0.0873471950847	-0.0789686148768	-0.0715487082421	-0.0642480037852	0
-0.109269593632	-0.0987657806973	-0.0885025830468	-0.0803512922741	-0.0724294548034	-0.0657727370794	0
-0.112058423079	-0.101364006692	-0.0907597291815	-0.0815751670672	-0.0738940918508	-0.0667056908151	0
-0.114198388022	-0.103327406871	-0.0925889401396	-0.0831642499458	-0.0747557279005	-0.0677368290385	0
-0.116365566969	-0.105814737254	-0.094871045243	-0.0852903838371	-0.0766027554123	-0.0687383284005	0
-0.118997280653	-0.108146188303	-0.0975469151967	-0.0877454724414	-0.0788900501912	-0.0707253605443	0
-0.120718473913	-0.109714737512	-0.0989365024157	-0.0893403395905	-0.0803533276415	-0.0720886298236	0
-0.122361974963	-0.111712599383	-0.100757183876	-0.0909532922938	-0.0822045574487	-0.0737871178975	0
-0.124285784462	-0.113509490894	-0.102941509245	-0.0929439007335	-0.0839680494892	-0.0758111258076	0
-0.125430066029	-0.114597124859	-0.10395738958	-0.0941788184643	-0.0850934485222	-0.0768081236086	0
-0.124870522888	-0.113916235013	-0.103310207152	-0.0935743320996	-0.0843586268075	-0.0761384695689	0
-0.124692304744	-0.113566815187	-0.102885009532	-0.0931701838669	-0.0839811411317	-0.0756795929297	0
-0.125399729314	-0.114303232568	-0.104328851483	-0.094927148169	-0.0856511270031	-0.077239406122	0
-0.125428687322	-0.114317711571	-0.104343923889	-0.0949566995786	-0.0856870871521	-0.0772735860656	0
-0.125382556298	-0.114232439071	-0.104301287639	-0.0949123159412	-0.0856000672647	-0.0771676943954	0
-0.125208096025	-0.114017217053	-0.103903453	-0.0947133986216	-0.0853929975959	-0.076761707407	0
-0.124751094152	-0.113241039268	-0.102945925265	-0.0929434231111	-0.0845080098406	-0.0758404496617	0
-0.125243439129	-0.112784896128	-0.102171205963	-0.0919876946262	-0.0827413602172	-0.07495712485	0
-0.126067297552	-0.113387287233	-0.101613108321	-0.0910398145045	-0.0815720127772	-0.0727956038247	0
-0.127264590613	-0.114124692893	-0.102152286653	-0.090540281638	-0.0807235998135	-0.071748963533	0
-0.12924058753	-0.115869579059	-0.103226951642	-0.0913260581895	-0.0799956009496	-0.070512521018	0
-0.131749807194	-0.117441288079	-0.104614835047	-0.0921808473059	-0.0806206080454	-0.0699334703263	0
-0.135249060428	-0.121059834038	-0.106881396801	-0.094182314118	-0.0818532995257	-0.070834793129	0
-0.141113819618	-0.125177643682	-0.111139586319	-0.0968495317283	-0.08420856186	-0.0722853851627	0
-0.145774194246	-0.128995292614	-0.113820063229	-0.0996213885331	-0.0859447798586	-0.0738185367287	0
-0.149890263682	-0.133766191278	-0.11772825037	-0.102365434824	-0.0887823731818	-0.0755959303487	0
-0.154813180364	-0.138299854084	-0.122983177712	-0.10667012476	-0.0918048150519	-0.0787214100099	0
-0.15459081461	-0.138101888712	-0.122800865417	-0.106458808235	-0.0916317104477	-0.0785998684793	0
-0.154683193668	-0.138262389019	-0.122943753889	-0.106590398549	-0.0917842355844	-0.0787248128179	0
0.0	0.0	0.0	0.0	0.0	0.0	0
-0.00155295	-0.0021692	-0.0002465	-0.0016762	-0.0030073	-0.005423	0
-0.0130949278528	0.0	0.0	0.0	0.0	0.0	0
-0.0176409091815	-0.00477861150333	0.0	0.0	0.0	0.0	0
-0.0202232156752	-0.010834120231	-0.00636538550694	0.0	0.0	0.0	0
-0.0217611329072	-0.0119992090432	-0.00909751877138	-0.0028719439219	0.0	0.0	0
-0.0213604612389	-0.0111663167563	-0.00846653976617	-0.0013922981547	0.00155536324782	0.0	0
-0.0219329930477	-0.00981980676144	-0.00566749536742	0.000728190026176	0.00652790803197	0.00522700336585	0
-0.024102653045	-0.0103777193322	-0.00435536765479	0.00345576259418	0.00859425088651	0.0100725773598	0
