0.011	0.677096774194	0.668649796987	0.6855437514
0.111	0.674677419355	0.665525442922	0.683829395788
0.211	0.693870967742	0.685471448505	0.702270486979
0.311	0.70064516129	0.69276955018	0.708520772401
0.411	0.709032258065	0.701111096481	0.716953419648
0.511	0.715322580645	0.706637658238	0.724007503052
0.611	0.733709677419	0.725315930701	0.742103424138
0.711	0.740806451613	0.732547614678	0.749065288548
0.811	0.755967741935	0.747962058964	0.763973424907
0.911	0.783387096774	0.77512825984	0.791645933709
