1.0	0.0052058172226	0.00494932375203	0.00546231069316
2.0	0.00863710880279	0.00790292338347	0.00937129422212
3.0	0.0121202731133	0.011194657099	0.0130458891275
4.0	0.016386487484	0.0150661536233	0.0177068213446
5.0	0.0166777896881	0.0155273142487	0.0178282651275
6.0	0.0214646553993	0.0199077125256	0.0230215982731
7.0	0.0367741894722	0.0347086247334	0.038839754211
8.0	0.0396730709076	0.0371684604144	0.0421776814008
9.0	0.0534377837181	0.0499765227907	0.0568990446455
10.0	0.0608075761795	0.0557172513549	0.0658979010041
11.0	0.0805434703827	0.0727694542929	0.0883174864725
12.0	0.0879592084884	0.077004828057	0.0989135889199
13.0	0.0906374549866	0.0773671847569	0.103907725216
14.0	0.135169742107	0.109767870346	0.160571613869
15.0	0.179772264957	0.143382287116	0.216162242799
16.0	0.247058358192	0.187737466984	0.306379249401
17.0	0.237278354168	0.166648575234	0.307908133102
18.0	0.667768006325	0.478818250137	0.856717762512
19.0	0.661113655567	0.403812949687	0.918414361448
20.0	1.22745568514	0.901894680545	1.55301668973
21.0	1.32238470793	0.875669870716	1.76909954514
22.0	3.29714433193	2.35443709865	4.23985156522
23.0	3.33891564608	2.36643356254	4.31139772961
24.0	7.37204630613	5.07317490505	9.67091770721
25.0	15.292153585	10.4204509635	20.1638562064
26.0	19.2529193306	12.7355146016	25.7703240596
27.0	22.7547718311	15.7281256421	29.78141802
28.0	53.189929862	35.1310789058	71.2487808182
29.0	71.6006804562	46.0080516837	97.1933092287
30.0	66.5024334288	37.8246077369	95.1802591206
