0.2	0.45	46.7037370205
0.2	0.55	24.3176839352
0.2	0.6	54.1351401806
0.2	0.4	48.7080180645
0.2	0.5	62.5521178246
0.2	0.55	58.4481561184
0.2	0.5	65.7497057915
0.2	0.5	86.2460339069
0.2	0.5	31.3278441429
0.2	0.55	811.101900101
0.2	0.6	42.6158871651
0.2	0.5	64.2209320068
0.2	0.5	37.2328219414
0.2	0.5	24.574598074
0.2	0.5	80.9848518372
0.2	0.65	28.6027259827
0.2	0.45	34.3381869793
0.2	0.5	406.497376919
0.2	0.4	45.9733848572
0.2	0.45	28.832750082
0.2	0.5	88.6980581284
0.2	0.5	116.982918978
0.2	0.5	38.0408489704
0.2	0.5	28.9927139282
0.2	0.65	27.7512681484
0.2	0.4	227.429122925
0.2	0.65	42.6516420841
0.2	0.4	35.5884799957
0.2	0.55	52.4903228283
0.2	0.4	59.9419651031
0.2	0.45	31.9617090225
0.2	0.6	37.0725941658
0.2	0.35	123.51837492
0.2	0.55	81.9259650707
0.2	0.5	715.247031927
0.2	0.4	40.6690092087
0.2	0.4	88.7254700661
0.2	0.6	76.2727749348
0.2	0.4	114.235334158
0.2	0.45	118.228938103
0.2	0.45	44.597591877
0.2	0.45	44.5680069923
0.2	0.4	30.5670769215
0.2	0.5	111.692844868
0.2	0.65	39.4043610096
0.2	0.45	46.507172823
0.2	0.4	45.7816829681
0.2	0.5	26.9217820168
0.2	0.55	100.748190165
0.2	0.5	108.805526018
0.2	0.55	56.5606770515
0.2	0.45	64.9025092125
0.2	0.45	50.0966849327
0.2	0.5	42.1724550724
0.2	0.55	48.0005528927
0.2	0.45	24.104580164
0.2	0.3	70.5137798786
0.2	0.35	38.9229278564
0.2	0.45	45.1730720997
0.2	0.5	74.2389609814
0.2	0.45	38.1829419136
0.2	0.6	33.5501489639
0.2	0.55	39.1675419807
0.2	0.45	88.8301558495
0.2	0.4	46.5167219639
0.2	0.4	124.365849018
0.2	0.55	92.7864210606
0.2	0.5	425.47469306
0.2	0.4	110.319258928
0.2	0.5	44.3266508579
0.2	0.4	44.1156070232
0.2	0.35	45.3265330791
0.2	0.45	30.1443660259
0.2	0.55	40.2940199375
0.2	0.55	31.8286600113
0.2	0.55	27.2868919373
0.2	0.55	123.911545038
0.2	0.55	76.9560420513
0.2	0.4	331.251580954
0.2	0.45	33.6782250404
0.2	0.7	31.8183732033
0.2	0.5	65.6751229763
0.2	0.65	83.2402260303
0.2	0.55	70.3491389751
0.2	0.7	58.3515100479
0.2	0.35	226.955811977
0.2	0.5	42.6247479916
0.2	0.5	129.76669383
0.2	0.4	40.8202080727
0.2	0.65	39.1846280098
0.2	0.4	54.7743570805
0.2	0.5	50.6190989017
0.2	0.65	41.8785529137
0.2	0.4	86.9766719341
0.2	0.5	655.992803097
0.2	0.6	32.1637129784
0.2	0.65	53.8668730259
0.2	0.5	49.4973688126
0.2	0.55	71.4983041286
0.2	0.6	61.4370999336
