0.011	9.10391866684	9.05087040056	9.15696693312
0.111	16.0022912979	15.9486508768	16.0559317191
0.211	18.1887952232	18.0946829437	18.2829075028
0.311	20.3577787113	20.3175311007	20.398026322
0.411	20.3586157799	20.3197444463	20.3974871134
0.511	20.3252772903	20.2726908481	20.3778637326
0.611	22.5741982174	22.5230937431	22.6253026917
0.711	22.6209057045	22.5595982362	22.6822131728
0.811	22.8049839592	22.3824277002	23.2275402182
0.911	22.6071731949	22.5608417684	22.6535046214
