4	54.6939263777	46.9693379782	62.4185147773
5	57.4016753543	53.406270838	61.3970798707
6	52.6072180678	49.9363368306	55.2780993049
7	49.4090338724	47.0162770932	51.8017906515
8	66.7672328381	63.2731387056	70.2613269707
9	59.4482733736	57.0159290592	61.880617688
10	63.9596389905	61.1055338008	66.8137441802
11	58.2827312152	56.0075767529	60.5578856774
12	65.4317542485	62.7636049849	68.0999035121
13	75.6869267864	73.0263325209	78.3475210518
14	69.6039027097	66.9536879832	72.2541174363
15	127.534784366	114.61716458	140.452404153
16	109.441788892	100.299717651	118.583860132
17	109.855284238	102.85162948	116.858938996
18	109.448612242	101.908136458	116.989088026
19	127.099589033	117.348000649	136.851177417
20	122.68452974	117.706607205	127.662452276
21	127.537311413	123.170019745	131.904603082
22	149.694227948	144.691977477	154.696478419
23	136.762649919	128.962114017	144.563185821
24	274.321933746	230.032801391	318.611066101
25	238.043708531	207.523971773	268.563445289
26	189.336463423	164.357822132	214.315104715
27	217.976942282	205.1674388	230.786445763
28	393.012104343	344.675083577	441.349125108
29	255.86272133	213.026013409	298.699429251
30	423.155929217	354.943323647	491.368534787
