0.001	0.598266551495	0.594853013471	0.601680089518
0.011	0.343581447601	0.34311708681	0.344045808393
0.021	0.259634952545	0.259413308194	0.259856596896
0.031	0.177175469398	0.175938084741	0.178412854056
0.041	0.176322004795	0.175680705947	0.176963303644
0.051	0.0930134487152	0.0917262434209	0.0943006540095
0.061	0.0922992110252	0.091998006771	0.0926004152794
0.071	0.0916818785667	0.0915038085364	0.0918599485971
0.081	0.091635363102	0.0915576803211	0.0917130458828
0.091	0.0918813753128	0.0915408942666	0.092221856359
