0.001	0.757222222222	0.750949522801	0.763494921643
0.011	0.7575	0.751836469168	0.763163530832
0.021	0.754583333333	0.748375055034	0.760791611633
0.031	0.753333333333	0.747124279212	0.759542387455
0.041	0.751944444444	0.745760504572	0.758128384317
0.051	0.744722222222	0.738674476086	0.750769968359
0.061	0.753611111111	0.747468050085	0.759754172137
0.071	0.741805555556	0.73500441143	0.748606699681
0.081	0.742777777778	0.735789774478	0.749765781078
0.091	0.748888888889	0.742854636452	0.754923141326
