0.001	0.0442334961891	0.0440560422401	0.0444109501381
0.011	0.0262327003479	0.0260186393413	0.0264467613545
0.021	0.020383579731	0.0200783316531	0.0206888278089
0.031	0.0141829395294	0.014137750502	0.0142281285569
0.041	0.0142286300659	0.0140788721621	0.0143783879697
0.051	0.00828658103943	0.00811621035014	0.00845695172871
0.061	0.00831279754639	0.00807025523388	0.0085553398589
0.071	0.008174700737	0.00810792165311	0.00824147982089
0.081	0.00829757928848	0.00808458480194	0.00851057377502
0.091	0.00826382875443	0.00811906540472	0.00840859210413
