1235	-17616
1236	12944
1237	2704
1238	-1600
1239	2144
1240	1600
1241	-3984
1242	-4096
1243	10304
1244	-656
1245	-7520
1246	4416
1247	-1040
1248	3248
1249	1552
1250	3824
1251	-5312
1252	-5024
1253	-7056
1254	6144
1255	80
1256	-1600
1257	-4096
1258	1792
1259	-6784
1260	-6432
1261	-288
1262	5088
1263	-4672
1264	8768
1265	-2400
1266	-8224
1267	-9472
1268	704
1269	-3232
1270	-2128
1271	1568
1272	12432
1273	1536
1274	384
1275	1776
1276	-784
1277	-1296
1278	3904
1279	-11360
1280	3328
1281	1632
1282	-256
1283	-2416
1284	-2544
1285	-3104
1286	-9776
1287	10640
1288	-7696
1289	5600
1290	-832
1291	1568
1292	-2224
1293	-960
1294	-6880
1295	7888
1296	9200
1297	-1152
1298	-2624
1299	704
1300	-1280
1301	592
1302	-592
1303	8000
1304	256
1305	-6608
1306	2912
1307	2608
1308	1088
1309	336
1310	752
1311	5376
1312	-1840
1313	1744
1314	-928
1315	4176
1316	1120
1317	-784
1318	-8048
1319	2208
1320	-672
1321	2656
1322	5152
1323	-1520
1324	-6752
1325	3424
1326	-992
1327	4080
1328	128
1329	-3280
1330	1584
1331	3888
1332	2224
1333	-1872
1334	-112
1335	-464
1336	-688
1337	736
1338	-752
1339	496
1340	-640
1341	-1360
1342	1872
1343	-400
1344	-256
1345	1760
1346	368
1347	-336
1348	-576
1349	-928
1350	400
1351	-1984
1352	-256
1353	2144
1354	864
1355	-816
1356	-528
1357	-448
1358	-64
1359	-400
