1235	1376
1236	544
1237	-400
1238	-1392
1239	-592
1240	-240
1241	336
1242	224
1243	0
1244	96
1245	848
1246	144
1247	704
1248	-480
1249	-816
1250	-752
1251	48
1252	368
1253	-880
1254	-1888
1255	0
1256	400
1257	-3504
1258	512
1259	-928
1260	560
1261	240
1262	-64
1263	-896
1264	-240
1265	2496
1266	-80
1267	-3136
1268	1520
1269	400
1270	304
1271	-32
1272	-336
1273	496
1274	544
1275	432
1276	480
1277	-32
1278	-1056
1279	-512
1280	224
1281	3616
1282	-496
1283	1728
1284	-864
1285	-208
1286	256
1287	288
1288	144
1289	-1552
1290	-2880
1291	4320
1292	-1056
1293	-160
1294	-688
1295	80
1296	528
1297	-1120
1298	1632
1299	-304
1300	160
1301	32
1302	-64
1303	-2832
1304	-944
1305	-240
1306	80
1307	48
1308	-2208
1309	-464
1310	-3264
1311	-1344
1312	-3920
1313	2608
1314	-4528
1315	2656
1316	-384
1317	-1504
1318	-2608
1319	-112
1320	-4000
1321	4256
1322	128
1323	-2064
1324	-2992
1325	-7728
1326	14240
1327	22416
1328	30784
1329	-8976
1330	1808
1331	-9280
1332	320
1333	-4688
1334	-1376
1335	3280
1336	96
1337	-1360
1338	-5952
1339	-9152
1340	-2064
1341	12944
1342	3856
1343	-5376
1344	9072
1345	5504
1346	-7808
1347	3168
1348	20128
1349	4736
1350	-9360
1351	-15152
1352	-1840
1353	-6416
1354	-1152
1355	13520
1356	-7616
1357	6192
1358	6560
1359	2080
