716	-48
717	-16
718	512
719	-192
720	-544
721	-1024
722	1104
723	1344
724	-816
725	-192
726	64
727	-1408
728	1792
729	-512
730	512
731	-304
732	304
733	5744
734	864
735	48
736	224
737	1376
738	608
739	4336
740	-1664
741	672
742	2496
743	-8864
744	3456
745	-320
746	-1152
747	7728
748	-304
749	-21312
750	10992
751	2768
752	-13536
753	8432
754	-3776
755	688
756	-304
757	-10736
758	5440
759	-3824
760	7936
761	-5648
762	-1264
763	-6096
764	-32
765	4144
766	-224
767	-2208
768	-3024
769	1904
770	11216
771	2752
772	2592
773	1936
774	-10848
775	-1728
776	8912
777	-1088
778	-256
779	-4384
780	5824
781	-3488
782	8224
783	-8352
784	640
785	-3904
786	8656
787	-1984
788	848
789	-10368
790	1264
791	1392
792	5040
793	-5344
794	1888
795	-4448
796	3184
797	5600
798	-384
799	-560
800	6976
801	-864
802	8800
803	-2688
804	-2048
805	544
806	-432
807	-3712
808	-2704
809	7488
810	-4752
811	4416
812	2304
813	4528
814	-288
815	1072
816	4160
817	-1472
818	3360
819	720
820	3040
821	-3472
822	1296
823	-2592
824	1040
825	-6160
826	4048
827	1520
828	3808
829	1360
830	-2880
831	-512
832	5184
833	-2448
834	704
835	-4096
836	432
837	288
838	-1488
839	-3936
840	12256
841	992
842	7472
843	1168
844	4000
845	-720
846	1360
847	7056
848	96
849	-1264
850	3984
851	1488
852	-3248
853	3808
854	-1184
855	-320
856	224
857	-4592
858	-9408
859	-1472
860	1920
861	-5376
862	6304
863	176
864	-1792
865	14864
866	5968
867	-10016
868	-1792
869	-6224
870	6752
871	1424
872	3600
873	5024
874	-1392
875	-7840
876	3856
877	-3152
878	-480
879	-1536
880	-2128
881	-1056
882	5072
883	-2400
884	1200
885	-400
886	160
887	720
888	-1312
889	832
890	320
891	-7376
892	5408
893	-2000
894	528
895	448
896	-3712
897	1360
898	-768
899	736
900	3968
901	-1488
902	928
903	-1648
904	-5264
905	1408
906	-832
907	576
908	992
909	1216
910	288
911	-2768
912	976
913	-4288
914	1008
915	1456
916	3904
917	-720
918	1072
919	-128
920	-2992
921	2448
922	-800
923	1136
924	-1488
925	-192
926	384
927	-1280
928	336
929	752
930	1600
931	-1904
932	-80
933	320
934	-96
935	-1904
936	512
937	-912
938	-16
939	1664
940	352
941	-2464
942	-240
943	1616
944	-592
945	528
946	-624
947	1120
948	5552
949	1040
950	864
951	-496
952	240
953	-592
954	1616
955	-2384
956	-3792
957	-624
958	784
959	0
960	1024
961	-240
962	-1952
963	592
964	4704
965	1824
966	416
967	848
968	720
969	704
970	1216
971	-464
972	-896
973	-1312
974	-576
975	-688
976	-16
977	672
978	224
