1153	48
1154	816
1155	-112
1156	256
1157	992
1158	640
1159	-2256
1160	-176
1161	10688
1162	-176
1163	1616
1164	1152
1165	-1408
1166	96
1167	864
1168	448
1169	-320
1170	3968
1171	-1344
1172	624
1173	272
1174	-784
1175	1280
1176	64
1177	1088
1178	1424
1179	2528
1180	48
1181	1120
1182	96
1183	96
1184	384
1185	2304
1186	80
1187	112
1188	3264
1189	-2368
1190	240
1191	-832
1192	-2608
1193	448
1194	976
1195	96
1196	-848
1197	5872
1198	80
1199	688
1200	512
1201	1264
1202	-608
1203	1136
1204	784
1205	-6416
1206	1648
1207	992
1208	-1200
1209	784
1210	1264
1211	-304
1212	-1168
1213	2544
1214	560
1215	-288
1216	2992
1217	3536
1218	-784
1219	-3520
1220	5920
1221	640
1222	-1424
1223	-4080
1224	5472
1225	-8272
1226	9664
1227	-22896
1228	-11904
1229	4448
1230	-3952
1231	-7296
1232	2128
1233	-15184
1234	-3296
1235	6400
1236	-4912
1237	-2448
1238	-13872
1239	27008
1240	1776
1241	-6160
1242	-5552
1243	5952
1244	-23792
1245	-6496
1246	16384
1247	-4544
1248	32752
1249	-3264
1250	10192
1251	-1440
1252	-1040
1253	-21984
1254	-16576
1255	10592
1256	2592
1257	-17520
1258	288
1259	1456
1260	-448
1261	14368
1262	-5824
1263	-12656
1264	6944
1265	-32768
1266	-18112
1267	12304
1268	14080
1269	15632
1270	-10656
1271	1728
1272	-14256
1273	8192
1274	15872
1275	-6800
1276	31984
1277	-16016
1278	14240
1279	-14592
1280	6608
1281	2448
1282	640
1283	15424
1284	-11216
1285	-32768
1286	928
1287	-160
1288	-16208
1289	-5696
1290	-1808
1291	28896
1292	5712
1293	-9488
1294	-5648
1295	-816
1296	-2720
1297	-1136
1298	11008
1299	4720
1300	5968
1301	-1440
1302	-32
1303	18688
1304	-1888
1305	-880
1306	1472
1307	5232
1308	-16736
1309	3408
1310	20256
1311	-496
1312	-3488
1313	7232
1314	7360
1315	-13120
1316	12896
1317	3120
1318	-208
1319	10288
1320	-3904
1321	-592
1322	9440
1323	-4736
1324	-7488
1325	13072
1326	6912
1327	-1760
1328	1776
1329	1520
1330	4640
1331	-2000
1332	14656
1333	18240
1334	3520
1335	1120
1336	-48
1337	-32
1338	-14672
1339	3728
1340	-3200
1341	2096
1342	1760
1343	816
1344	-7312
1345	-2896
1346	704
1347	1312
1348	864
1349	2960
1350	-576
1351	1152
1352	-224
1353	-896
1354	464
1355	512
1356	-4464
1357	768
1358	128
1359	432
1360	-288
1361	-288
1362	208
