1235	3168
1236	5680
1237	-4528
1238	2416
1239	-608
1240	928
1241	1088
1242	1776
1243	624
1244	-1440
1245	3456
1246	2432
1247	-5120
1248	2048
1249	-1008
1250	3248
1251	1552
1252	-1984
1253	544
1254	848
1255	-192
1256	3808
1257	-3120
1258	-1424
1259	-1408
1260	1648
1261	2848
1262	-1584
1263	368
1264	-1632
1265	2352
1266	5392
1267	-1840
1268	-976
1269	-1920
1270	1184
1271	2448
1272	-304
1273	-192
1274	-1808
1275	1984
1276	2768
1277	-944
1278	-2256
1279	-160
1280	3168
1281	2832
1282	-368
1283	-528
1284	-3056
1285	1984
1286	2176
1287	-368
1288	1552
1289	-1776
1290	944
1291	2848
1292	272
1293	160
1294	-1488
1295	624
1296	1792
1297	-1216
1298	1776
1299	160
1300	592
1301	3504
1302	-1136
1303	-2672
1304	-2880
1305	1056
1306	3376
1307	-1376
1308	-1632
1309	-1680
1310	2864
1311	2800
1312	-944
1313	-848
1314	-1232
1315	96
1316	4272
1317	-2064
1318	-48
1319	-400
1320	1136
1321	3184
1322	208
1323	-640
1324	-112
1325	288
1326	2256
1327	-208
1328	192
1329	-2448
1330	416
1331	832
1332	-640
1333	-1120
1334	-1440
1335	1024
1336	1776
1337	-1440
1338	528
1339	-2288
1340	-1776
1341	1904
1342	-1584
1343	608
1344	-352
1345	-592
1346	2416
1347	896
1348	-768
1349	-32
1350	-80
1351	1936
1352	-3120
1353	-848
1354	-1984
1355	-208
1356	1360
1357	-48
1358	944
1359	-112
