1166	512
1167	-224
1168	0
1169	-288
1170	176
1171	1344
1172	160
1173	144
1174	0
1175	208
1176	-240
1177	-656
1178	3120
1179	-2544
1180	272
1181	992
1182	1744
1183	176
1184	832
1185	1024
1186	1120
1187	-1872
1188	-2272
1189	-1472
1190	208
1191	-528
1192	-4688
1193	1200
1194	432
1195	-1040
1196	-1136
1197	2624
1198	-608
1199	-6960
1200	-1456
1201	2480
1202	-2688
1203	608
1204	-592
1205	-1920
1206	1904
1207	-1920
1208	1200
1209	-5408
1210	528
1211	3712
1212	-560
1213	-560
1214	-1104
1215	0
1216	3520
1217	1728
1218	-928
1219	-1472
1220	3024
1221	-2992
1222	1536
1223	-1440
1224	-3296
1225	3792
1226	-1024
1227	784
1228	144
1229	-208
1230	1728
1231	-288
1232	-3312
1233	-640
1234	4016
1235	144
1236	2464
1237	-240
1238	-1600
1239	-3360
1240	1680
1241	-1040
1242	496
1243	-1408
1244	-672
1245	192
1246	432
1247	-2096
1248	1632
1249	-1744
1250	4256
1251	-256
1252	-1104
1253	-2992
1254	304
1255	1424
1256	-624
1257	4480
1258	2064
1259	2512
1260	-1488
1261	48
1262	-3104
1263	-752
1264	-2144
1265	3568
1266	-336
1267	-1696
1268	1616
1269	-496
1270	-128
1271	640
1272	-2000
1273	2960
1274	-5696
1275	-1472
1276	1104
1277	-1232
1278	1344
1279	-1584
1280	-176
1281	-1472
1282	880
1283	-1232
1284	-1392
1285	960
1286	1616
1287	-288
1288	-496
1289	-1264
1290	-528
1291	944
1292	304
1293	-96
1294	-528
1295	304
1296	1296
1297	-128
1298	-1584
1299	-528
1300	624
1301	432
1302	1216
1303	1184
1304	-304
1305	992
1306	368
1307	-3488
1308	3584
1309	64
1310	-2096
1311	-1712
1312	-16
1313	912
1314	-896
1315	0
1316	672
1317	-368
