1457	560
1458	640
1459	848
1460	176
1461	640
1462	5648
1463	1136
1464	256
1465	-1120
1466	32
1467	0
1468	0
1469	-656
1470	-816
1471	-1184
1472	-224
1473	2240
1474	-480
1475	448
1476	4128
1477	0
1478	-128
1479	-480
1480	-976
1481	448
1482	-288
1483	640
1484	848
1485	1440
1486	304
1487	656
1488	496
1489	-32
1490	-1680
1491	-2336
1492	3040
1493	688
1494	-480
1495	-336
1496	2576
1497	1296
1498	208
1499	-224
1500	-704
1501	-3120
1502	-32
1503	112
1504	-528
1505	-240
1506	368
1507	6208
1508	6816
1509	6048
1510	6080
1511	5296
1512	4064
1513	-4560
1514	-5968
1515	-5488
1516	-1472
1517	-5088
1518	9856
1519	-24176
1520	2704
1521	9776
1522	-3520
1523	11120
1524	-16944
1525	-11600
1526	-2816
1527	-1904
1528	32048
1529	-6704
1530	4672
1531	32752
1532	8896
1533	-22592
1534	-1792
1535	1152
1536	-7328
1537	-11952
1538	29072
1539	1312
1540	7088
1541	13936
1542	960
1543	3408
1544	880
1545	2528
1546	768
1547	-13952
1548	11248
1549	-3232
1550	9040
1551	-6656
1552	-11072
1553	1152
1554	2928
1555	0
1556	-80
1557	-1360
1558	-11072
1559	9072
1560	1568
1561	8480
1562	208
1563	0
1564	-1232
1565	9200
1566	-704
1567	-576
1568	-7520
1569	752
1570	-3056
1571	464
1572	-3184
1573	-5904
1574	-8736
1575	-864
1576	4416
1577	11328
1578	1440
1579	-8384
1580	-384
1581	-1984
1582	-768
1583	4816
1584	-1648
1585	4064
1586	-10208
1587	8560
1588	3184
1589	3664
1590	7648
1591	720
1592	-1984
1593	3168
1594	-3872
1595	-18112
1596	-448
1597	3632
1598	-128
1599	1008
1600	2128
1601	-3280
1602	1632
1603	-4192
1604	1792
1605	-1984
1606	1488
1607	1392
1608	-4736
1609	-1472
1610	8352
1611	960
1612	1520
1613	160
1614	192
1615	-384
1616	624
1617	832
1618	17776
1619	-1600
1620	-2272
1621	480
1622	-3904
1623	-2768
1624	720
1625	-640
1626	176
1627	272
1628	-432
1629	352
