373	-960
374	160
375	-976
376	128
377	2976
378	-1120
379	384
380	-1760
381	848
382	3152
383	-1520
384	-304
385	-1440
386	608
387	2704
388	-784
389	-272
390	-2112
391	448
392	2864
393	-1264
394	704
395	-2096
396	304
397	2704
398	-608
399	48
400	-1888
401	992
402	2592
403	-1312
404	80
405	-768
406	304
407	3152
408	-1072
409	-1552
410	-1696
411	1376
412	1952
413	-1376
414	80
415	-1008
416	128
417	5968
418	-2896
419	176
420	-2432
421	-1392
422	7600
423	-608
424	-5776
425	5680
426	-1600
427	912
428	-3024
429	-480
430	-6800
431	6656
432	3936
433	-2576
434	-4016
435	-48
436	-3408
437	1616
438	10400
439	-6848
440	-2176
441	5552
442	-8464
443	-6880
444	240
445	-4480
446	-3024
447	6512
448	-2832
449	10640
450	-6544
451	-6480
452	1840
453	1904
454	2384
455	-8496
456	3824
457	9952
458	-464
459	-784
460	4416
461	-3776
462	10976
463	-2032
464	-3680
465	1712
466	-4960
467	4368
468	7840
469	208
470	2560
471	4336
472	3664
473	336
474	-8144
475	-9248
476	-1744
477	-1232
478	-816
479	-720
480	-5200
481	1440
482	1632
483	-5744
484	-848
485	-5344
486	2256
487	4032
488	12000
489	-6176
490	7152
491	-7680
492	-2960
493	-5392
494	-4640
495	-2960
496	5184
497	-560
498	-15616
499	-3568
500	2512
501	1376
502	5888
503	-6336
504	1456
505	-8288
506	13296
507	6592
508	560
509	-4320
510	-7088
511	-176
512	3984
513	-256
514	-1920
515	-1296
516	-1920
517	-48
518	2704
519	-3456
520	3440
521	6416
522	8896
523	-3248
524	6464
525	-2976
526	352
527	12496
528	-9760
529	2176
530	8064
531	7840
532	5520
533	-7568
534	4672
535	-2576
536	-2176
537	2944
538	1312
539	-704
540	2048
541	-128
542	3456
543	2592
544	1200
545	816
546	-304
547	2368
548	-3392
549	-3408
550	-1680
551	672
552	-1968
553	-3424
554	-2560
555	-3472
556	2496
557	-1584
558	480
