373	2752
374	2512
375	-2672
376	-512
377	-464
378	2384
379	2912
380	-2432
381	-512
382	-320
383	4016
384	2528
385	-2352
386	144
387	-1008
388	1776
389	2288
390	-1664
391	704
392	-656
393	2160
394	3152
395	-2144
396	160
397	-832
398	2208
399	2576
400	-1328
401	304
402	-864
403	2064
404	1680
405	-2240
406	880
407	-48
408	2000
409	1968
410	-2352
411	-208
412	-384
413	2720
414	1728
415	-1872
416	864
417	-896
418	2624
419	2336
420	-160
421	3984
422	8960
423	800
424	368
425	-1856
426	9040
427	-10496
428	7104
429	7488
430	9616
431	-4096
432	-2384
433	-1536
434	17872
435	-15088
436	30656
437	-992
438	5440
439	11648
440	-32768
441	-15216
442	18480
443	-4176
444	7984
445	-32128
446	-3024
447	4672
448	2928
449	-19952
450	-14544
451	10720
452	288
453	14160
454	7088
455	3664
456	-3136
457	-30384
458	-13952
459	-32768
460	-576
461	2816
462	1296
463	4384
464	4928
465	-13488
466	8144
467	-8336
468	3696
469	544
470	-4608
471	1952
472	-784
473	896
474	-4032
475	9024
476	1792
477	-11120
478	4752
479	-848
480	-7456
481	17664
482	6656
483	-4464
484	-3168
485	-17888
486	-4752
487	-1824
488	-6816
489	688
490	-5840
491	6320
492	4624
493	10288
494	-2400
495	-1792
496	-4384
497	-8832
498	5936
499	1584
500	-1440
501	-3584
502	2752
503	10112
504	48
505	-3664
506	-1680
507	-7072
508	464
509	-3536
510	-1600
511	192
512	2480
513	1856
514	448
515	-4032
516	-768
517	-1728
518	-240
519	-4928
520	-6608
521	400
522	-3712
523	912
524	-1072
525	-2160
526	-688
527	-2880
528	1728
529	-304
530	-3200
531	1104
532	96
533	4064
534	752
535	-2896
536	16
537	-416
538	1264
539	2416
540	-1968
541	2528
542	480
543	1728
544	2336
545	-4432
546	1824
547	-464
548	704
549	1984
550	-4928
551	576
552	192
553	2336
554	-1600
555	-2112
556	2288
557	-608
558	3280
