1697	144
1698	544
1699	64
1700	-144
1701	-576
1702	-2032
1703	528
1704	1776
1705	-4336
1706	-4192
1707	-1408
1708	3648
1709	-16080
1710	-11664
1711	-3152
1712	400
1713	-3008
1714	14992
1715	-4240
1716	6592
1717	5840
1718	-9696
1719	1168
1720	-12544
1721	7968
1722	-3264
1723	-2992
1724	-1120
1725	240
1726	-2752
1727	5824
1728	-5312
1729	6048
1730	960
1731	2528
1732	1072
1733	1616
1734	992
1735	-9600
1736	-2080
1737	4432
1738	1424
1739	-6464
1740	3968
1741	32
1742	8512
1743	-4688
1744	-368
1745	4416
1746	-1280
1747	3744
1748	-4640
1749	5968
1750	2112
1751	-6576
1752	3344
1753	608
1754	928
1755	-1968
1756	-256
1757	-4544
1758	4080
1759	-1856
1760	7456
1761	-80
1762	0
1763	-1632
1764	2080
1765	4224
1766	-192
1767	32
1768	-336
1769	-672
1770	2352
1771	832
1772	1808
1773	1552
1774	2000
1775	1360
1776	8112
1777	-368
1778	-1104
1779	2528
1780	-3968
1781	-480
1782	-608
1783	-3888
1784	-800
1785	-8656
1786	2096
1787	-1024
1788	-1472
1789	-16
1790	-336
1791	-3472
1792	2144
1793	3824
1794	-6768
1795	-3088
1796	-192
1797	752
1798	-1312
1799	-1696
1800	-912
1801	48
1802	2144
1803	3664
1804	-1056
1805	1808
1806	1312
1807	-656
1808	-1200
1809	-4384
1810	2416
1811	1872
1812	672
1813	1728
1814	-624
1815	720
1816	-2224
1817	-2880
1818	4592
1819	-4032
1820	1216
1821	-112
1822	-3360
1823	-1024
1824	816
1825	-928
1826	5264
1827	2224
1828	-4656
1829	7424
1830	384
1831	4544
1832	9728
1833	16256
1834	7552
1835	15888
1836	8848
1837	-32768
1838	-20544
1839	9472
1840	7488
1841	-640
1842	-9408
1843	-1600
1844	-3008
1845	1248
1846	-2544
1847	-624
1848	960
1849	-12880
1850	-4144
1851	2992
1852	-11616
1853	-2720
1854	1936
1855	-5456
1856	6800
1857	2080
1858	448
1859	-3856
1860	-480
1861	2064
1862	2240
1863	512
1864	2048
1865	-784
1866	-2528
1867	288
1868	-4128
1869	-6912
1870	1696
1871	2496
1872	656
1873	-4576
1874	192
1875	0
1876	288
1877	4272
1878	-4960
1879	-1168
1880	2976
1881	-2016
1882	1024
1883	-304
1884	128
1885	2768
1886	1152
1887	1952
1888	-3376
1889	-1216
1890	768
1891	-1200
1892	816
1893	96
1894	2224
1895	-752
1896	-1184
1897	176
1898	-3744
1899	1280
1900	-128
1901	752
1902	2912
1903	-96
1904	-144
1905	-1328
1906	3584
1907	-496
1908	832
1909	64
1910	752
1911	176
1912	768
