944	-1392
945	-4800
946	2336
947	-7712
948	-5760
949	4096
950	1728
951	2384
952	-736
953	-7088
954	-1696
955	-4784
956	3632
957	-2880
958	-1088
959	384
960	-2288
961	6144
962	-400
963	528
964	3952
965	32
966	96
967	-4176
968	6688
969	-2464
970	2304
971	16
972	-3600
973	-3056
974	-1216
975	-720
976	3648
977	-1056
978	912
979	-5088
980	-256
981	4288
982	160
983	-1760
984	3408
985	-3792
986	2192
987	704
988	-672
989	-3168
990	4128
991	-48
992	832
993	176
994	-2544
995	2816
996	2528
997	192
998	1072
999	-6736
1000	2672
1001	3568
1002	1696
1003	-2704
1004	-1168
1005	-1552
1006	2112
1007	1072
1008	1232
1009	-3232
1010	2624
1011	3584
1012	112
1013	-368
1014	1568
1015	-1936
1016	5968
1017	-5920
1018	-224
1019	1968
1020	-7216
1021	3872
1022	2816
1023	-6368
1024	-3456
1025	-2928
1026	6944
1027	-2208
1028	800
1029	1216
1030	2240
1031	704
1032	-1088
1033	-2976
1034	-5696
1035	1424
1036	-512
1037	-1760
1038	-1392
1039	-480
1040	-6496
1041	864
1042	10128
1043	4480
1044	-3312
1045	-928
1046	6384
1047	-3536
1048	2688
1049	-5664
1050	-1280
1051	6640
1052	-4192
1053	7024
1054	5376
1055	-6160
1056	4656
1057	5088
1058	-4256
1059	5168
1060	-336
1061	2640
1062	128
1063	-3392
1064	-1360
1065	64
1066	4768
1067	-1952
1068	720
1069	128
1070	-784
1071	2192
1072	1792
1073	-752
1074	-608
1075	-2672
1076	1520
1077	1152
1078	-96
1079	-1968
1080	-976
1081	1680
1082	480
1083	1424
1084	-1024
1085	848
1086	3760
1087	224
1088	-240
1089	-2400
1090	-960
1091	1744
1092	-256
1093	0
1094	-1552
1095	272
1096	1936
1097	-1984
1098	304
1099	-1728
1100	-336
1101	3696
1102	-2064
1103	1152
1104	176
1105	-928
1106	2288
1107	-704
1108	1920
1109	-1776
1110	-976
1111	2576
1112	-384
1113	384
1114	-2448
1115	-1136
1116	2928
1117	-1328
1118	1040
1119	32
1120	-496
1121	1168
1122	-384
1123	-480
1124	-992
1125	-432
1126	2816
1127	-1744
1128	112
1129	-2688
1130	-96
1131	2064
1132	-64
1133	-1024
1134	-1968
1135	-384
1136	2176
1137	-176
1138	304
1139	-1600
1140	-1712
