1235	-1328
1236	-144
1237	-800
1238	432
1239	64
1240	304
1241	-160
1242	304
1243	32
1244	96
1245	-320
1246	16
1247	288
1248	-16
1249	64
1250	32
1251	768
1252	1120
1253	464
1254	2144
1255	-1456
1256	48
1257	64
1258	864
1259	224
1260	-496
1261	2128
1262	-928
1263	-640
1264	784
1265	336
1266	-1696
1267	-1328
1268	1328
1269	-576
1270	-2496
1271	-1296
1272	5248
1273	848
1274	1824
1275	-192
1276	-656
1277	208
1278	3392
1279	-2800
1280	9568
1281	-8160
1282	880
1283	-1360
1284	352
1285	-4608
1286	-11520
1287	-2496
1288	944
1289	640
1290	6848
1291	-4208
1292	8048
1293	-7632
1294	2032
1295	-2496
1296	7056
1297	-4400
1298	-1600
1299	-4624
1300	288
1301	-5328
1302	-6960
1303	5968
1304	-448
1305	5936
1306	256
1307	-8368
1308	5104
1309	-11408
1310	128
1311	-8032
1312	8848
1313	-11104
1314	4976
1315	7024
1316	-6544
1317	-9632
1318	6320
1319	-4560
1320	5856
1321	1008
1322	5024
1323	-7280
1324	-4000
1325	-7920
1326	7488
1327	-2112
1328	-1408
1329	1184
1330	-3680
1331	4912
1332	4176
1333	288
1334	-928
1335	832
1336	-2512
1337	-480
1338	11088
1339	-6528
1340	3760
1341	48
1342	1984
1343	-4032
1344	-816
1345	3600
1346	-13600
1347	8464
1348	-7504
1349	7424
1350	-3040
1351	-2160
1352	-2160
1353	4576
1354	176
1355	384
1356	1584
1357	944
1358	1152
1359	6208
