693	-10400
694	6160
695	-9168
696	-8576
697	-8544
698	-224
699	-5840
700	10512
701	816
702	-20672
703	11552
704	5856
705	4272
706	-3200
707	-576
708	-4304
709	11520
710	-3760
711	2096
712	-2832
713	-6624
714	-256
715	-624
716	7600
717	7792
718	704
719	-10816
720	1072
721	-1296
722	160
723	1952
724	-5792
725	-2064
726	-5280
727	6944
728	-1728
729	4816
730	-10912
731	-6736
732	-1424
733	-2576
734	1808
735	1760
736	4912
737	-8224
738	1712
739	-2528
740	-512
741	1024
742	4352
743	7456
744	-2656
745	-384
746	-544
747	3408
748	-1024
749	-4208
750	3392
751	-848
752	-960
753	-5712
754	3328
755	2336
756	-6176
757	656
758	-160
759	-2848
760	1792
761	448
762	-1200
763	4544
764	-6400
765	1360
766	1760
767	464
768	112
769	928
770	-816
771	576
772	1680
773	272
774	4864
775	-96
776	-1776
777	-496
778	368
779	-592
780	32
781	-352
782	-96
783	288
784	512
785	-112
786	80
787	-448
788	976
789	880
790	-1440
791	736
792	-336
793	1136
794	48
795	528
796	-880
797	-560
798	-576
799	416
800	944
801	-560
802	-2064
803	1232
804	-128
805	-192
806	-256
807	-96
808	192
809	240
810	816
811	-608
812	-1664
813	-80
814	480
815	304
816	-32
817	1504
818	-1488
819	-480
820	80
821	-256
822	48
823	-992
824	928
