0.01	9.27202052116	8.98495879281	9.55908224952
0.11	26.6330591488	26.0653558889	27.2007624087
0.21	26.1340582371	25.7193821707	26.5487343035
0.31	34.1428982162	34.0729050868	34.2128913457
0.41	51.0314355087	50.9660934861	51.0967775314
0.51	59.5817847538	59.4665129337	59.6970565739
0.61	85.0005114746	84.8663092333	85.134713716
0.71	118.953995905	118.736714518	119.171277291
0.81	186.719379206	186.479118708	186.959639703
0.91	422.050855885	416.956311223	427.145400547
