Clusters    120 240 360 480 600 720 840 960 1080    1200
AR3 0.362580645161  0.385161290323  0.421290322581  0.469032258065  0.621935483871  0.801935483871  0.878064516129  0.910967741935  0.929032258065  0.952903225806
AR4 0.365161290323  0.390967741935  0.421935483871  0.487741935484  0.618064516129  0.791612903226  0.878709677419  0.907096774194  0.93935483871   0.958709677419
AR6 0.322580645161  0.383870967742  0.412903225806  0.502580645161  0.67935483871  0.794193548387  0.891612903226  0.927096774194  0.947741935484  0.969677419355
AR8 0.329677419355  0.342580645161  0.44   0.512258064516  0.747096774194  0.844516129032  0.910322580645  0.947741935484  0.968387096774  0.981935483871
AR10    0.337419354839  0.374193548387  0.43935483871   0.545161290323  0.769677419355  0.864516129032  0.949677419355  0.964516129032  0.973634684516  0.997419354839


