0.01	11.6801751232	11.3277706687	12.0325795777
0.11	33.0576308441	32.3772956578	33.7379660304
0.21	32.5766208935	32.1668556642	32.9863861228
0.31	42.7699533176	42.680648145	42.8592584903
0.41	64.1450058937	63.9838304116	64.3061813758
0.51	246.503358412	216.02605281	276.980664013
0.61	385.493012924	382.102412991	388.883612857
0.71	524.018843098	513.95837239	534.079313805
0.81	785.617687836	767.312178441	803.92319723
0.91	1872.90803741	1771.73095713	1974.08511768
