0.011	0.634891304348	0.629398935865	0.640383672831
0.111	0.689492753623	0.684687323007	0.69429818424
0.211	0.71347826087	0.70897493405	0.717981587689
0.311	0.731231884058	0.72691880728	0.735544960836
0.411	0.743297101449	0.739355477229	0.747238725669
0.511	0.754601449275	0.750363299826	0.758839598725
0.611	0.759855072464	0.755499295637	0.764210849291
0.711	0.768260869565	0.76371492131	0.77280681782
0.811	0.77384057971	0.7692501862	0.778430973221
0.911	0.777934782609	0.773670014947	0.78219955027
