0.011	0.356867866516	0.356063633176	0.357672099857
0.111	0.616450684071	0.615898674808	0.617002693334
0.211	0.702603769302	0.701929648628	0.703277889976
0.311	0.790164606571	0.789327122179	0.791002090963
0.411	0.790586290359	0.787668972516	0.793503608203
0.511	0.792582256794	0.790866721746	0.794297791842
0.611	0.88127571106	0.876841463734	0.885709958385
0.711	0.880939645767	0.876402212341	0.885477079193
0.811	0.884635980129	0.877874416146	0.891397544112
0.911	0.885561728477	0.878935579634	0.892187877321
