120	93.3786802483	90.9291382401	95.8282222564
240	184.360073442	179.067945094	189.652201791
360	266.357645693	262.130321732	270.584969654
480	361.491605406	352.698211109	370.284999703
600	437.558800344	425.99427417	449.123326519
720	499.095971441	496.776842423	501.415100459
840	577.394934282	574.93337907	579.856489494
960	659.685397463	654.468897027	664.901897899
1080	824.572031898	797.67309878	851.470965017
1200	863.564341087	839.187952356	887.940729819
