0.1	0.4	67.5944969654
0.1	0.4	47.2128260136
0.1	0.45	43.8002419472
0.1	0.4	44.618612051
0.1	0.45	50.0261092186
0.1	0.55	58.2405600548
0.1	0.5	36.8524808884
0.1	0.4	59.6303958893
0.1	0.35	61.2767210007
0.1	0.25	56.7938289642
0.1	0.3	73.3092181683
0.1	0.45	53.1599240303
0.1	0.35	70.1918430328
0.1	0.5	40.4021179676
0.1	0.45	48.965526104
0.1	0.3	38.2257089615
0.1	0.4	46.6682860851
0.1	0.3	54.0988931656
0.1	0.45	45.8856470585
0.1	0.5	40.5627188683
0.1	0.45	69.9740550518
0.1	0.4	54.1992490292
0.1	0.4	32.4326028824
0.1	0.45	45.7252728939
0.1	0.4	76.6190540791
0.1	0.45	41.910836935
0.1	0.35	47.2086880207
0.1	0.4	49.7968299389
0.1	0.35	38.1911211014
0.1	0.5	51.5504190922
0.1	0.35	71.2630751133
0.1	0.4	55.3091499805
0.1	0.55	63.6742379665
0.1	0.4	38.0724260807
0.1	0.5	37.3645610809
0.1	0.4	55.1758561134
0.1	0.4	54.593018055
0.1	0.35	27.3074481487
0.1	0.35	65.2648010254
0.1	0.3	21.8687949181
0.1	0.4	42.4662108421
0.1	0.4	29.7850220203
0.1	0.55	24.9758009911
0.1	0.4	27.8983089924
0.1	0.4	35.8735218048
0.1	0.4	50.2143740654
0.1	0.4	41.6448709965
0.1	0.4	23.6988689899
0.1	0.45	36.2233800888
0.1	0.35	37.6944499016
0.1	0.35	33.470760107
0.1	0.45	62.9637238979
0.1	0.35	68.8122830391
0.1	0.4	41.0384728909
0.1	0.5	35.2801520824
0.1	0.45	41.2879490852
0.1	0.3	30.0146420002
0.1	0.4	58.5830979347
0.1	0.4	39.9397919178
0.1	0.4	62.8051390648
0.1	0.4	46.9235839844
0.1	0.35	52.7440681458
0.1	0.35	34.621404171
0.1	0.45	37.8322701454
0.1	0.35	34.47022295
0.1	0.45	30.626116991
0.1	0.4	46.6059501171
0.1	0.2	43.2269518375
0.1	0.35	49.6237399578
0.1	0.4	40.1824150085
0.1	0.5	35.2928040028
0.1	0.4	38.0236620903
0.1	0.4	48.8343229294
0.1	0.5	33.2705559731
0.1	0.2	58.3483419418
0.1	0.45	59.2052938938
0.1	0.45	58.5622210503
0.1	0.4	54.1706228256
0.1	0.45	51.996819973
0.1	0.35	39.7121798992
0.1	0.5	42.6410980225
0.1	0.5	64.6723270416
0.1	0.4	52.9375340939
0.1	0.5	35.0417430401
0.1	0.4	36.8966209888
0.1	0.5	62.0204410553
0.1	0.5	45.7319350243
0.1	0.4	47.3515930176
0.1	0.35	61.835340023
0.1	0.4	43.0609412193
0.1	0.45	53.1811790466
0.1	0.5	40.4784150124
0.1	0.45	56.0887739658
0.1	0.25	55.5004627705
0.1	0.5	61.8888258934
0.1	0.4	38.9721519947
0.1	0.5	31.900427103
0.1	0.45	35.1917560101
0.1	0.4	56.8029799461
0.1	0.5	28.6055548191
